 ,Label,Area,Mean,Min,Max,X,Y,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,r,d
1448,14-1.jpg,0.427,255,255,255,47.271,65.749,1.57,100,943,1300,99.162,0.4,0.368647122,0.737294243
1449,14-1.jpg,0.855,255,255,255,54.738,65.752,2.015,100,1090,1341,66.615,1.129,0.521650907,1.043301814
1450,14-1.jpg,0.92,255,255,255,67.998,65.796,1.806,100,1350,1335,48.366,1.096,0.541116558,1.082233116
1451,14-1.jpg,0.117,255,255,255,75.415,65.406,0.68,100,1506,1316,72.897,0.3,0.192970019,0.385940039
1452,14-1.jpg,1.48,255,255,255,103.81,66.575,3.569,100,2065,1304,101.31,0.804,0.686321758,1.372643516
1453,14-1.jpg,0.59,255,255,255,72.001,65.84,1.741,100,1429,1331,50.826,0.626,0.433334149,0.866668299
1454,14-1.jpg,0.195,255,255,255,101.284,65.497,0.851,100,2019,1315,40.236,0.386,0.249123224,0.498246448
1455,14-1.jpg,0.03,255,255,255,108.503,65.309,0.25,100,2168,1305,143.13,0.2,0.097714168,0.195428335
1456,14-1.jpg,0.557,255,255,255,35.962,65.997,1.589,100,715,1305,102.724,0.537,0.421041115,0.84208223
1457,14-1.jpg,0.035,255,255,255,63.447,65.322,0.304,100,1266,1306,170.538,0.15,0.105543364,0.211086728
1458,14-1.jpg,0.462,255,255,255,29.804,66.415,2.129,100,595,1306,99.462,0.452,0.383458084,0.766916167
1459,14-1.jpg,0.907,255,255,255,38.731,66.597,2.571,100,766,1308,103.496,0.637,0.53727985,1.0745597
1460,14-1.jpg,0.062,255,255,255,4.253,65.582,0.361,100,82,1314,33.69,0.25,0.140472967,0.280945933
1461,14-1.jpg,0.087,255,255,255,80.187,65.653,0.51,100,1599,1314,11.31,0.25,0.166401231,0.332802463
1462,14-1.jpg,0.015,255,255,255,2.983,65.663,0.18,100,58,1314,33.69,0.141,0.069094351,0.138188701
1463,14-1.jpg,0.232,255,255,255,21.66,66.08,0.971,100,431,1312,101.889,0.329,0.271732073,0.543464146
1464,14-1.jpg,0.307,255,255,255,98.39,66.241,1.282,100,1964,1312,110.556,0.423,0.312583534,0.625167069
1465,14-1.jpg,0.737,255,255,255,93.046,66.577,1.834,100,1854,1313,101.004,0.835,0.484318048,0.968636097
1466,14-1.jpg,0.05,255,255,255,3.507,66.059,0.364,100,69,1318,105.945,0.2,0.126148448,0.252296896
1467,14-1.jpg,0.03,255,255,255,73.284,66.001,0.25,100,1464,1322,36.87,0.2,0.097714168,0.195428335
1468,14-1.jpg,0.867,255,255,255,82.648,66.682,1.97,100,1646,1319,113.962,0.955,0.52529886,1.05059772
1469,14-1.jpg,0.092,255,255,255,112.806,66.246,0.814,100,2255,1334,79.38,0.15,0.17111608,0.342232161
1470,14-1.jpg,0.005,255,255,255,64.322,65.997,0.112,100,1286,1319,116.565,0.05,0.039891642,0.079783284
1471,14-1.jpg,0.552,255,255,255,96.372,66.807,1.769,100,1916,1319,137.291,0.694,0.419147083,0.838294167
1472,14-1.jpg,0.157,255,255,255,32.076,66.288,0.604,100,639,1331,65.556,0.35,0.223535619,0.447071239
1473,14-1.jpg,0.005,255,255,255,61.372,66.047,0.112,100,1227,1320,116.565,0.05,0.039891642,0.079783284
1474,14-1.jpg,0.075,255,255,255,34.005,66.247,0.531,100,676,1321,131.186,0.24,0.154499665,0.308999329
1475,14-1.jpg,0.222,255,255,255,105.533,66.317,0.626,100,2108,1332,61.39,0.53,0.265811274,0.531622548
1476,14-1.jpg,0.067,255,255,255,74.877,66.307,0.381,100,1494,1328,23.199,0.283,0.146027386,0.292054772
1477,14-1.jpg,0.022,255,255,255,64.85,66.333,0.269,100,1296,1329,68.199,0.1,0.083677414,0.167354828
1478,14-1.jpg,0.705,255,255,255,107.861,66.853,1.656,100,2150,1353,61.113,0.749,0.473687002,0.947374005
1479,14-1.jpg,0.022,255,255,255,72.544,66.333,0.224,100,1450,1329,63.435,0.177,0.083677414,0.167354828
1480,14-1.jpg,0.062,255,255,255,76.301,66.376,0.361,100,1523,1326,146.31,0.25,0.140472967,0.280945933
1481,14-1.jpg,0.002,255,255,255,42.173,66.322,0.071,100,843,1326,135,0.05,0.02522969,0.050459379
1482,14-1.jpg,0.242,255,255,255,58.179,66.748,0.971,100,1157,1342,55.491,0.444,0.277526586,0.555053171
1483,14-1.jpg,0.112,255,255,255,89.514,66.585,0.474,100,1785,1332,161.565,0.4,0.188801709,0.377603418
1484,14-1.jpg,0.07,255,255,255,24.151,66.715,0.5,100,480,1339,53.13,0.279,0.149260857,0.298521713
1485,14-1.jpg,0.155,255,255,255,22.454,66.89,0.57,100,446,1333,127.875,0.402,0.222107262,0.444214524
1486,14-1.jpg,0.037,255,255,255,41.243,66.852,0.412,100,824,1341,75.964,0.15,0.108516998,0.217033996
1487,14-1.jpg,0.59,255,255,255,52.306,67.673,2.198,100,1038,1333,107.199,0.496,0.433334149,0.866668299
1488,14-1.jpg,0.437,255,255,255,1.909,67.092,1.07,100,32,1334,127.405,0.57,0.372938851,0.745877701
1489,14-1.jpg,0.032,255,255,255,16.42,66.918,0.316,100,327,1341,71.565,0.15,0.100918758,0.201837517
1490,14-1.jpg,0.2,255,255,255,59.573,67.036,0.632,100,1190,1347,71.565,0.45,0.252296896,0.504593792
1491,14-1.jpg,1.42,255,255,255,70.385,68.078,3.579,100,1382,1389,48.965,0.885,0.672265899,1.344531797
1492,14-1.jpg,0.037,255,255,255,88.591,66.902,0.283,100,1770,1336,135,0.2,0.108516998,0.217033996
1493,14-1.jpg,0.067,255,255,255,45.443,67.07,0.583,100,907,1337,120.964,0.246,0.146027386,0.292054772
1494,14-1.jpg,0.13,255,255,255,29.105,67.05,0.608,100,576,1340,170.538,0.3,0.20340826,0.406816521
1495,14-1.jpg,0.342,255,255,255,110.532,67.567,1.523,100,2207,1366,66.801,0.505,0.329921002,0.659842004
1496,14-1.jpg,0.257,255,255,255,56.579,67.232,0.85,100,1124,1348,28.072,0.46,0.285998313,0.571996626
1497,14-1.jpg,0.007,255,255,255,74.021,67.022,0.158,100,1479,1340,161.565,0.05,0.047200427,0.094400854
1498,14-1.jpg,0.105,255,255,255,8.765,67.28,0.474,100,174,1350,71.565,0.347,0.182806469,0.365612937
1499,14-1.jpg,0.147,255,255,255,91.751,67.325,0.658,100,1829,1348,8.746,0.35,0.216299531,0.432599061
1500,14-1.jpg,0.497,255,255,255,27.388,67.598,1.615,100,531,1362,21.801,0.677,0.397717869,0.795435738
