 ,Label,Area,Mean,Min,Max,X,Y,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,r,d
253,15-1.jpg,28.558,110.147,77,126,178.346,120.517,7.76,100,1284,854,110.674,6.157,3.01481595,6.0296319
254,15-1.jpg,1.032,125.691,125,126,167.504,117.492,1.961,100,1215,859,12.095,0.685,0.573108379,1.146216759
255,15-1.jpg,13.678,121.145,108,126,10.382,119.994,5.076,100,79,857,93.094,4.086,2.086451094,4.172902188
256,15-1.jpg,0.038,126,126,126,165.676,117.528,0.306,100,1209,857,116.565,0.137,0.109973667,0.219947335
257,15-1.jpg,1.051,125.375,124,126,20.73,119.541,1.531,100,146,875,26.565,0.959,0.578360025,1.15672005
258,15-1.jpg,0.225,126,126,126,126.226,119.434,0.969,100,918,871,171.87,0.274,0.267601269,0.535202538
259,15-1.jpg,17.281,120.919,113,126,35.709,122.371,6.413,100,254,921,70.017,4.428,2.34520788,4.69041576
260,15-1.jpg,5.554,124.351,119,126,17.871,121.32,5.185,100,109,889,12.2,1.934,1.329535223,2.659070445
261,15-1.jpg,7.186,122.896,117,126,41.524,121.531,4.166,100,288,884,170.538,2.362,1.512308928,3.024617856
262,15-1.jpg,3.415,125.022,123,126,163.438,121.378,3.721,100,1177,887,6.34,1.618,1.042538888,2.085077776
263,15-1.jpg,127.383,116.421,83,126,22.335,129.035,20.716,100,95,985,28.429,10.726,6.367260907,12.73452181
264,15-1.jpg,1.595,125.506,124,126,64.763,121.756,2.635,100,471,880,98.973,0.959,0.712487506,1.424975013
265,15-1.jpg,8.256,122.032,112,126,185.782,121.562,6.202,100,1335,884,173.66,1.906,1.620995286,3.241990571
266,15-1.jpg,9.55,125.21,123,126,158.353,122.704,5.781,100,1138,884,143.673,2.578,1.743406237,3.486812475
267,15-1.jpg,49.197,111.289,74,126,101.378,128.683,14.794,100,703,975,53.661,6.119,3.957001546,7.914003092
268,15-1.jpg,13.022,116.284,101,126,97.374,124.288,4.771,100,698,895,140.826,4.086,2.035803024,4.071606048
269,15-1.jpg,0.826,126,126,126,15.812,123.085,1.666,100,110,900,9.462,0.685,0.51272788,1.02545576
270,15-1.jpg,50.173,115.205,96,126,90.588,128.103,12.055,100,630,905,126.219,7.847,3.996059485,7.99211897
271,15-1.jpg,48.409,119.331,103,126,7.824,131.224,14.347,100,34,1004,79.548,7.785,3.925183507,7.850367014
272,15-1.jpg,29.815,120.996,102,126,1.502,131.183,16.577,100,3,903,90.947,3.602,3.080451082,6.160902163
273,15-1.jpg,2.402,123.18,118,126,44.559,125.089,2.126,100,317,913,165.069,1.644,0.874346168,1.748692337
274,15-1.jpg,6.323,124.585,121,126,164.692,126.921,4.665,100,1199,945,86.634,2.603,1.418595247,2.837190495
275,15-1.jpg,1.726,125.576,124,126,156.253,126.841,2.209,100,1140,933,82.875,1.286,0.741169101,1.482338201
276,15-1.jpg,4.165,124.757,122,126,160.239,128.186,4.255,100,1170,917,93.691,1.918,1.151342172,2.302684344
277,15-1.jpg,44.75,111.294,82,126,188.198,130.188,10.222,100,1337,964,32.412,7.297,3.773926428,7.547852857
278,15-1.jpg,2.852,119.914,109,126,46.749,127.279,2.329,100,337,922,118.072,1.781,0.952734014,1.905468027
279,15-1.jpg,146.128,117.336,88,126,176.278,136.786,21.099,100,1216,1000,1.116,16.907,6.819674238,13.63934848
280,15-1.jpg,97.175,113.573,76,126,42.532,133.258,17.461,100,260,942,160.286,10.052,5.561272608,11.12254522
281,15-1.jpg,1.895,124.525,122,126,128.598,130.811,1.908,100,935,961,68.962,1.37,0.776607386,1.553214773
282,15-1.jpg,10.826,123.603,119,126,155.509,131.896,4.864,100,1116,970,32.347,3.792,1.856226297,3.712452594
283,15-1.jpg,60.342,120.469,102,126,152.284,137.65,25.682,100,1009,994,168.93,7.605,4.382346973,8.764693946
284,15-1.jpg,14.41,123.312,116,126,162.854,134.474,6.42,100,1184,961,123.69,4.449,2.14155336,4.283106721
285,15-1.jpg,214.82,117.001,86,126,57.381,142.669,48.964,100,237,1024,177.114,17.838,8.26864346,16.53728692
286,15-1.jpg,4.147,123.552,118,126,148.95,132.896,3.358,100,1078,967,168.232,2.118,1.148851584,2.297703168
287,15-1.jpg,7.918,122.5,117,126,126.365,133.646,4.713,100,908,965,144.462,2.77,1.587466826,3.174933652
288,15-1.jpg,3.133,124.491,121,126,132.406,133.14,2.296,100,959,974,17.354,2.066,0.998566764,1.997133528
289,15-1.jpg,179.188,113.708,66,126,115.32,143.79,27.139,100,742,1098,26.048,18.694,7.551815494,15.10363099
290,15-1.jpg,0.638,126,126,126,86.691,134.84,2.209,100,632,977,97.125,0.411,0.450616665,0.90123333
291,15-1.jpg,1.464,125.436,124,126,23.48,134.891,2.213,100,166,989,21.801,1.233,0.68260183,1.365203659
292,15-1.jpg,13.453,123.775,119,126,30.91,137.194,8.823,100,196,1013,27.759,3.241,2.069219111,4.138438221
293,15-1.jpg,0.056,126,126,126,138.508,134.764,0.387,100,1010,983,135,0.274,0.133502969,0.267005937
294,15-1.jpg,8.687,121.333,110,126,104.993,137.205,5.098,100,752,1014,30.7,2.982,1.662768622,3.325537244
295,15-1.jpg,20.977,114.513,89,126,90.778,138.692,7.946,100,636,995,144.118,3.962,2.583857739,5.167715478
296,15-1.jpg,16.793,124.755,120,126,134.015,139.796,10.4,100,947,1010,167.062,3.782,2.31185746,4.623714919
297,15-1.jpg,77.229,114.115,85,126,6.1,145.236,19.612,100,6,1118,41.035,8.814,4.95777845,9.915556899
298,15-1.jpg,35.369,118.332,101,126,98.357,143.053,10.855,100,688,1071,42.955,5.575,3.355121872,6.710243744
299,15-1.jpg,5.31,121.339,111,126,148.351,140.879,2.928,100,1082,1040,79.216,2.615,1.300002448,2.600004896
300,15-1.jpg,260.639,116.687,91,126,24.829,152.735,25.347,100,179,1030,91.239,20.696,9.10786553,18.21573106
301,15-1.jpg,2.702,124.694,122,126,144.532,142.331,2.392,100,1047,1037,166.759,1.644,0.927341257,1.854682515
302,15-1.jpg,64.996,112.952,84,126,86.142,146.557,10.489,100,594,1047,139.236,9.303,4.548207025,9.09641405
303,15-1.jpg,0.525,125.643,125,126,120.365,142.277,1.043,100,875,1040,23.199,0.685,0.408767691,0.817535381
304,15-1.jpg,7.618,121.741,112,126,138.753,144.309,3.721,100,1009,1068,83.66,3.11,1.557103188,3.114206376
305,15-1.jpg,6.774,123.086,116,126,147.862,144.1,3.994,100,1065,1052,174.094,2.583,1.468315914,2.936631828
306,15-1.jpg,289.084,117.208,88,126,156.018,154.026,38.553,100,1001,1139,3.259,18.015,9.591994859,19.18398972
307,15-1.jpg,49.085,122.998,110,126,131.624,155.562,22.197,100,951,1206,88.586,7.214,3.952494801,7.904989601
308,15-1.jpg,48.146,115.916,95,126,184.637,149.016,14.911,100,1287,1096,23.268,8.944,3.914506472,7.829012943
309,15-1.jpg,86.817,115.576,93,126,72.078,153.945,17.221,100,500,1175,65.066,10.179,5.25653181,10.51306362
310,15-1.jpg,1.145,124.951,123,126,36.934,146.326,1.43,100,269,1063,106.699,1.216,0.603670082,1.207340165
311,15-1.jpg,77.06,119.07,97,126,7.935,158.138,22.02,100,3,1206,60.565,12.489,4.952350932,9.904701865
312,15-1.jpg,2.327,125.194,123,126,66.471,147.922,2.28,100,479,1085,57.265,1.558,0.860587634,1.721175268
313,15-1.jpg,27.995,120.251,105,126,44.892,151.972,9.129,100,312,1074,117.719,5.257,2.984950583,5.969901165
314,15-1.jpg,0.976,125.538,124,126,20.913,148.164,1.349,100,148,1080,156.038,0.959,0.55734206,1.11468412
315,15-1.jpg,2.27,125.14,123,126,39.103,149.483,2.635,100,282,1081,117.897,1.45,0.849982214,1.699964428
316,15-1.jpg,39.534,122.507,107,126,60.91,155.949,14.825,100,412,1172,54.401,6.267,3.547172335,7.094344669
